signal_id,contract_address,signal_timestamp,entry_time,exit_time,entry_price,exit_price,pnl_pct,reason,source,narrative,meta_levels_hit,meta_fractions_exited,meta_realized_multiple,meta_time_stop_triggered,meta_runner_ladder,meta_entry_idx,meta_vol_sum_5m,meta_range_pct_5m,meta_volat_5m,meta_vol_sum_15m,meta_range_pct_15m,meta_volat_15m,meta_vol_sum_60m,meta_range_pct_60m,meta_volat_60m,meta_total_supply_used,meta_entry_mcap_proxy,meta_exit_mcap_proxy,meta_mcap_change_pct
tg_1758611100_139478,2KqzGcQLTEPrm6u5teGQMzR4M3v7RB5184qth1hxn3Jy,2025-07-02 17:53:43+00:00,2025-07-02 17:54:00+00:00,2025-07-02 23:53:00+00:00,0.0005462645704142,2.99489161335658e-05,-94.51750712830281,tp,tg:1758611100,,{},{},0.054824928716971914,False,True,0,19311.674231531422,0.14141171528043145,0.015212834637420814,68131.32791092477,0.26185628634498326,0.05000342275957647,381500.04235591437,0.37362268021710704,0.053857487355452614,1000000000.0,546264.5704142,29948.9161335658,-0.945175071283028
tg_1758611100_139500,25MrUAQBxY5wS21eLNFrW32PmwuDcy3mfBK1bHCTwSRz,2025-07-02 19:19:42+00:00,2025-07-02 19:20:00+00:00,2025-07-03 01:16:00+00:00,0.0176215028087449,0.0035609102089631,-79.79224446625544,tp,tg:1758611100,,{},{},0.20207755533744554,False,True,0,1111.1251989578263,0.38798239321584044,0.31069614036005394,2059.618582567819,0.5370577153665795,0.18726602197404538,6207.147506060777,0.971780239892047,0.26685471280423384,1000000000.0,17621502.8087449,3560910.2089631,-0.7979224446625545
tg_1758611100_139507,DTf1r45zDHV8XkKLaQbXzsecBBVWsoVRx6PYC8Vypump,2025-07-02 20:06:43+00:00,2025-07-02 20:07:00+00:00,2025-07-03 02:02:00+00:00,0.0001836001548922,5.074566706479823e-06,-97.2360771103601,tp,tg:1758611100,,{},{},0.02763922889639898,False,True,0,18204.35633284055,0.21647537391641117,0.12538841771251902,71061.08008325173,0.710052204029695,0.16927729380542153,520638.9072152844,1.430476053304212,0.2086156302463544,1000000000.0,183600.1548922,5074.566706479823,-0.9723607711036011
tg_1758611100_139626,8pFhEs3ZMCMVekQDCVvUYLBAPJdUkYWxUeNUMdq7jups,2025-07-03 07:02:38+00:00,2025-07-03 07:05:00+00:00,2025-07-03 13:01:00+00:00,0.0007503031655048,0.0006061264375091045,-19.2157963106412,tp,tg:1758611100,,"{""2.0"": ""2025-07-03T09:56:00+00:00""}","{""2.0"": 0.4}",0.807842036893588,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,750303.1655048,606126.4375091045,-0.19215796310641206
tg_1758611100_139683,EoLW32eUjN9XibMLEb53CMzLtg9XxnHFU6fbpSukjups,2025-07-03 12:38:40+00:00,2025-07-03 17:06:00+00:00,2025-07-03 18:37:00+00:00,0.0209555068580764,0.0280695860142562,33.94849480072577,tp,tg:1758611100,,{},{},1.3394849480072577,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,20955506.8580764,28069586.0142562,0.33948494800725776
tg_1758611100_139711,EZzRUjAZpbBwrsjeqxCQyWebJ7uTrZvx7Jf77hfxpump,2025-07-03 14:38:36+00:00,2025-07-03 14:39:00+00:00,2025-07-03 20:38:00+00:00,0.0002411357443388,1.6915857562496634e-05,-92.98492323944743,tp,tg:1758611100,,{},{},0.07015076760552577,False,True,0,34127.95443786411,0.2184920387318228,0.11911700685424163,102899.79870377325,0.42486661506954027,0.1149921119676256,326472.4856242961,0.7449039346084644,0.14282767114617614,1000000000.0,241135.7443388,16915.857562496632,-0.9298492323944741
tg_1758611100_139717,ryAgfsmgmadESGttuG8LwKDsBsT7EisVkLxFcGKpump,2025-07-03 15:05:25+00:00,2025-07-03 15:28:00+00:00,2025-07-03 21:00:00+00:00,0.000165466721599,0.0004669838636655197,182.22222520201424,tp,tg:1758611100,,"{""2.0"": ""2025-07-03T15:31:00+00:00"", ""5.0"": ""2025-07-03T15:31:00+00:00""}","{""2.0"": 0.4, ""5.0"": 0.4}",2.8222222520201425,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,165466.721599,466983.8636655197,1.8222222520201423
tg_1758611100_139742,w2ZUkG3MTYrmDLoUbRcQduCWECNGPvPZs1vhxaDpump,2025-07-03 17:33:38+00:00,2025-07-03 17:34:00+00:00,2025-07-03 23:33:00+00:00,0.0002615021571983,1.2611402674030852e-05,-95.17732365608461,tp,tg:1758611100,,{},{},0.04822676343915391,False,True,0,162805.51275697036,0.2368888371105288,0.08214984755410006,492556.1433712452,0.5041962446394579,0.10567383244364853,553718.4270519789,0.7103720095658678,0.16961174797093548,1000000000.0,261502.1571983,12611.40267403085,-0.951773236560846
tg_1758611100_139796,J4VRowz8cZjPHXQBZe3vbgnm9BoBrtuF3ewYxy9Spump,2025-07-03 21:28:50+00:00,2025-07-03 21:34:00+00:00,2025-07-04 03:28:00+00:00,5.653024176395443e-05,3.4526471271278907e-06,-93.89238924265592,tp,tg:1758611100,,{},{},0.061076107573440695,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,56530.24176395444,3452.6471271278906,-0.9389238924265593
tg_1758611100_139836,BFgdzMkTPdKKJeTipv2njtDEwhKxkgFueJQfJGt1jups,2025-07-04 02:25:30+00:00,2025-07-04 04:42:00+00:00,2025-07-04 08:25:00+00:00,0.0711791056857196,0.0621388224809655,-12.70075412954762,tp,tg:1758611100,,{},{},0.8729924587045238,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,71179105.6857196,62138822.4809655,-0.12700754129547615
tg_1758611100_139922,83kGGSggYGP2ZEEyvX54SkZR1kFn84RgGCDyptbDbonk,2025-07-04 09:15:17+00:00,2025-07-04 09:16:00+00:00,2025-07-04 15:15:00+00:00,0.0004369028982563,0.0016832519787797597,285.26912627444165,tp,tg:1758611100,,"{""2.0"": ""2025-07-04T09:34:00+00:00"", ""5.0"": ""2025-07-04T12:44:00+00:00""}","{""2.0"": 0.4, ""5.0"": 0.4}",3.8526912627444165,False,True,0,40643.39554774636,0.2743263124651789,0.019216405298977533,70863.89622730915,0.45113460608854594,0.054268957265704916,216115.3810012444,0.595417908611113,0.056223456127959405,1000000000.0,436902.8982563,1683251.9787797597,2.852691262744416
tg_1758611100_140010,9NT3GXSvPPZxjTNyGfgwPZVahfdMV8iJiHqEtjBDpump,2025-07-04 16:37:10+00:00,2025-07-04 16:38:00+00:00,2025-07-04 22:37:00+00:00,9.6684568001036e-05,0.00011002895938579688,13.801986874076832,tp,tg:1758611100,,"{""2.0"": ""2025-07-04T17:26:00+00:00""}","{""2.0"": 0.4}",1.1380198687407683,False,True,0,1949.0298856235227,0.1369822805462918,0.06961414286035922,8600.575370708128,0.1752055109422475,0.04937003738343624,64529.96918124717,1.2770149335187513,0.13097113702222177,1000000000.0,96684.568001036,110028.95938579687,0.13801986874076833
tg_1758611100_140045,P79VPZFfDreHPQVEF9BHZtAipDpviczpcnBXHWspump,2025-07-04 19:12:51+00:00,2025-07-04 19:13:00+00:00,2025-07-05 01:12:00+00:00,0.0001236354392025,0.00047523616080199995,284.3850629459246,tp,tg:1758611100,,"{""2.0"": ""2025-07-04T19:47:00+00:00"", ""5.0"": ""2025-07-04T22:07:00+00:00""}","{""2.0"": 0.4, ""5.0"": 0.4}",3.843850629459246,False,True,0,75522.38580073975,0.4957260756915936,0.1383071068088251,80134.79691491557,0.5135629098816473,0.15400964273996315,80134.79691491557,0.5135629098816473,0.15400964273996315,1000000000.0,123635.4392025,475236.16080199997,2.8438506294592463
tg_1758611100_140145,5vdsNXpd7uQLdUMu2e4Ypm9c9swNaLhMQzta4ooMpump,2025-07-05 06:43:12+00:00,2025-07-05 06:44:00+00:00,2025-07-05 12:42:00+00:00,0.0006079389977057,0.000475542202333,-21.7779737559775,tp,tg:1758611100,,{},{},0.782220262440225,False,True,0,2731.188266633815,0.058813847604342856,0.012568214537905869,17576.998671898127,0.1478520978963631,0.01795041948068934,60043.774243232416,0.29996681188394536,0.03562812882393418,1000000000.0,607938.9977057,475542.20233299996,-0.21777973755977503
tg_1758611100_140152,9E1TrvTBSwfJvHSzgyZJCipQC3v1abPN76panRg2bonk,2025-07-05 07:34:34+00:00,2025-07-05 07:35:00+00:00,2025-07-05 13:34:00+00:00,0.000900837349311,0.0006053764096169,-32.798477984963824,tp,tg:1758611100,,{},{},0.6720152201503617,False,True,0,5096.260787073555,0.10227612501764968,0.0189588844029601,8684.242253631062,0.1871743458587315,0.013487597154484958,44177.82350679085,0.2526918718049432,0.026899540873653306,1000000000.0,900837.349311,605376.4096169,-0.3279847798496382
tg_1758611100_140171,FV6Xcw9K5GZRb2jDN7e6xXgzs4ZDgJM1BE6nWRqRbonk,2025-07-05 09:21:21+00:00,2025-07-05 09:22:00+00:00,2025-07-05 15:21:00+00:00,0.0002537080802897,0.00035958607903756003,41.73221389991275,tp,tg:1758611100,,"{""2.0"": ""2025-07-05T09:36:00+00:00""}","{""2.0"": 0.4}",1.4173221389991275,False,True,0,285540.38030833035,0.7510137876914731,0.1789477502309327,484845.77708675974,1.1858710870009816,0.3167510347779475,484845.77708675974,1.1858710870009816,0.3167510347779475,1000000000.0,253708.0802897,359586.07903756003,0.4173221389991276
tg_1758611100_140220,9HBLhDZc2hyuDL7avTo14FEVcjs4fQ6yA5JuYL9cbonk,2025-07-05 15:25:24+00:00,2025-07-05 15:26:00+00:00,2025-07-05 21:25:00+00:00,0.0019745159960083,0.0013520015003379,-31.527447583553702,tp,tg:1758611100,,{},{},0.684725524164463,False,True,0,28470.279252783945,0.14695916057819575,0.047380637451151945,99420.36520983464,0.18613740793688408,0.04194846960087533,1134820.488363895,0.9194067104373405,0.0707426204316453,1000000000.0,1974515.9960083002,1352001.5003379001,-0.31527447583553697
tg_1758611100_140240,GZcGneiDq6L6PsEPBjPJuDcEezc3NRNE5F47XqcZpump,2025-07-05 17:01:38+00:00,2025-07-05 17:02:00+00:00,2025-07-05 23:01:00+00:00,7.680805375017705e-05,0.0002240876845451981,191.75024441324493,tp,tg:1758611100,,"{""2.0"": ""2025-07-05T17:18:00+00:00"", ""5.0"": ""2025-07-05T17:35:00+00:00""}","{""2.0"": 0.4, ""5.0"": 0.4}",2.9175024441324493,False,True,0,26918.15681253407,0.6024684931532054,0.1352325450861232,44257.46195285245,0.9676985757346193,0.1245093845472835,195655.13034644187,1.2930084077119064,0.14338540800132288,1000000000.0,76808.05375017706,224087.6845451981,1.9175024441324493
tg_1758611100_140271,1QMoP7gFmBMJhN62C9uBErawfBgExdR65mJbCBeboop,2025-07-05 20:44:01+00:00,2025-07-05 20:45:00+00:00,2025-07-06 02:44:00+00:00,0.0005483179635416,0.0005010196686721,-8.626070640472738,tp,tg:1758611100,,{},{},0.9137392935952726,False,True,0,1438.260896551309,0.027294636779056646,0.008674202552504673,1921.2376942181425,0.048888331577278725,0.003816263956303378,13528.258747759764,0.19991374709572798,0.027286807625379057,1000000000.0,548317.9635416,501019.6686721,-0.0862607064047275
tg_1758611100_140483,G48A1YcFvPRCvZoMh6zdM2kas6pCsfbGmjQwJvBSpump,2025-07-06 16:47:03+00:00,2025-07-06 16:48:00+00:00,2025-07-06 22:47:00+00:00,0.0002775431816892,2.6173960611740084e-05,-90.56940961314972,tp,tg:1758611100,,{},{},0.09430590386850274,False,True,0,70646.23371280609,0.15806643203588794,0.08844795086507413,259140.4080125603,0.2574037456996551,0.08846735258486174,693991.8163168961,0.7565859956735222,0.08884655384968519,1000000000.0,277543.1816892,26173.960611740084,-0.9056940961314973
tg_1758611100_140532,BfWJKtrUCZjMQ7vftvxBNLrBUuqhm4QYK74wKM7xbonk,2025-07-06 22:07:14+00:00,2025-07-06 22:08:00+00:00,2025-07-07 04:02:00+00:00,4.161316725562105e-05,3.334118332824453e-05,-19.878284862489416,tp,tg:1758611100,,{},{},0.8012171513751059,False,True,0,1172.6339342831445,0.20689029537852796,0.15536250154883416,1615.2040260008434,0.28782493124198416,0.07280265187488662,3282.2295694342793,0.30541113108822954,0.05017496212527791,1000000000.0,41613.167255621054,33341.18332824453,-0.1987828486248942
tg_1758611100_140699,5aUemPEExdpnRYwrHTsALeQgDFda63dAP5bNnSdgbonk,2025-07-07 16:09:42+00:00,2025-07-07 16:10:00+00:00,2025-07-07 22:09:00+00:00,0.0009804760029894,0.0010105291008042,3.065153835807344,tp,tg:1758611100,,{},{},1.0306515383580734,False,True,0,46460.06729054562,0.16827235744940877,0.06674601269748999,130976.07075723296,0.36409218216956124,0.06406197083306107,612399.6322621987,0.49656204012732325,0.06839493626587724,1000000000.0,980476.0029894001,1010529.1008042,0.030651538358073296
tg_1758611100_140805,DqRB2BZUfWFX8ZbCQvjWFor8KQTohaiTynSsYafbonk,2025-07-08 03:42:55+00:00,2025-07-08 03:43:00+00:00,2025-07-08 09:42:00+00:00,0.0004161849890193,0.00095703017279058,129.95307328256357,tp,tg:1758611100,,"{""2.0"": ""2025-07-08T07:23:00+00:00""}","{""2.0"": 0.4}",2.2995307328256356,False,True,0,8901.021852918138,0.12174096091305774,0.021303296579852145,21400.846101842333,0.16420453111087785,0.024842910879091552,202032.9130195894,0.6036714492445308,0.056193287863122186,1000000000.0,416184.9890193,957030.17279058,1.2995307328256356
tg_1758611100_140902,GUp6rv5emMKS2mSYrYSEVUDSebbNU7Ab6bUFpvuf48nc,2025-07-08 13:46:40+00:00,2025-07-08 13:47:00+00:00,2025-07-08 19:46:00+00:00,0.0011451680550843,0.00205759545723492,79.6762883927506,tp,tg:1758611100,,"{""2.0"": ""2025-07-08T16:49:00+00:00""}","{""2.0"": 0.4}",1.796762883927506,False,True,0,2136.104132021755,0.09459317441641865,0.06761563095619594,7020.750146477228,0.16308482788794876,0.04060082405070725,18507.094820329803,0.3074811319002253,0.05045580396651282,1000000000.0,1145168.0550843,2057595.4572349198,0.7967628839275058
tg_1758611100_140970,8MGPXTqSKKMYTe1dpRrBo8FEwM82oxjJL7X5Pahgbonk,2025-07-08 20:08:32+00:00,2025-07-08 20:17:00+00:00,2025-07-09 02:07:00+00:00,5.563449183559161e-05,5.001956184500513e-05,-10.092533975468776,tp,tg:1758611100,,"{""2.0"": ""2025-07-08T20:32:00+00:00""}","{""2.0"": 0.4}",0.8990746602453122,False,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,55634.49183559161,50019.561845005126,-0.10092533975468772
tg_1758611100_141050,3xypwTgs9nWgjc6nUBiHmMb36t2PwL3SwCZkEQvW8FTX,2025-07-09 03:59:12+00:00,2025-07-09 04:00:00+00:00,2025-07-09 09:59:00+00:00,0.0030408852495175,0.0022887257293767,-24.734886666971278,tp,tg:1758611100,,{},{},0.7526511333302872,False,True,0,135694.50190302986,0.22775328941343342,0.05020400210917648,357566.2132549948,0.28551836205442555,0.04391072652505617,860991.8690395663,0.46085487756029675,0.037540390978502536,1000000000.0,3040885.2495175,2288725.7293767,-0.2473488666697127
tg_1758611100_141066,6fs6j8pQyGgxJqsBMQE9QWZgqKbBiez87naMPp2Jbonk,2025-07-09 05:11:48+00:00,2025-07-09 05:12:00+00:00,2025-07-09 11:11:00+00:00,0.0008778591284015,0.0008155804923723,-7.0943769921950395,tp,tg:1758611100,,{},{},0.9290562300780496,False,True,0,21570.327486322967,0.2599124642814504,0.12668127777180574,42057.65975197576,0.34717295678163757,0.0736136499050537,161466.47751539957,0.40167648759178465,0.04789694392867688,1000000000.0,877859.1284014999,815580.4923723,-0.07094376992195041
tg_1758611100_141078,92ZcT2413ZboNzdZFzq2mrqXZeu99wc5kx2fgjMgpump,2025-07-09 05:56:46+00:00,2025-07-09 05:57:00+00:00,2025-07-09 11:56:00+00:00,8.7776732122988e-05,0.00017091333217209042,94.71371061366914,tp,tg:1758611100,,"{""2.0"": ""2025-07-09T10:39:00+00:00""}","{""2.0"": 0.4}",1.9471371061366913,False,True,0,1538.4892135271007,0.10835397261586324,0.028784406221043897,7519.590374774912,0.20142170016980554,0.05005604913379797,81296.41355891744,0.8473036071485398,0.11564015942712254,1000000000.0,87776.732122988,170913.33217209042,0.9471371061366913
tg_1758611100_141126,FjCTpAv1fvQxryWNVkQP1N2XeqkbPwWxgxEftbWPbonk,2025-07-09 10:49:25+00:00,2025-07-09 10:50:00+00:00,2025-07-09 16:49:00+00:00,0.0002287843280209,0.0002418647985762057,5.717380499118274,tp,tg:1758611100,,"{""2.0"": ""2025-07-09T11:55:00+00:00""}","{""2.0"": 0.4}",1.0571738049911827,False,True,0,174561.50419186187,0.7250879867184157,0.2261568775633662,398106.4807532949,0.9067840761109079,0.2413519682173127,398106.4807532949,0.9067840761109079,0.2413519682173127,1000000000.0,228784.3280209,241864.7985762057,0.05717380499118271
tg_1758611100_141146,BJssriYGNkMqLW2MUXxztWYbY3UBF87ZYKq3KDstaxX,2025-07-09 12:18:31+00:00,2025-07-09 12:19:00+00:00,2025-07-09 18:17:00+00:00,0.0001867610949146,0.00015446444536987172,-17.293028593292693,tp,tg:1758611100,,"{""2.0"": ""2025-07-09T12:45:00+00:00""}","{""2.0"": 0.4}",0.8270697140670731,False,True,0,13142.535601128055,0.4972273702870491,0.3836202173353526,15791.405834761821,0.5031201908137398,0.26422163654575526,27302.62216444713,0.6609619382442355,1.7486914336677872,1000000000.0,186761.0949146,154464.4453698717,-0.17293028593292692
tg_1758611100_141174,Dj2xFMCzDBW1R9zr8eQFApBRxEvR2mF9B85NDceqckw9,2025-07-09 14:00:20+00:00,2025-07-09 14:01:00+00:00,2025-07-09 19:36:00+00:00,4.119240843189123e-05,3.386842685715496e-05,-17.77993046181304,tp,tg:1758611100,,"{""2.0"": ""2025-07-09T14:05:00+00:00""}","{""2.0"": 0.4}",0.8222006953818696,False,True,0,4848.976817881177,0.9866592206811617,0.0,4848.976817881177,0.9866592206811617,0.0,4848.976817881177,0.9866592206811617,0.0,1000000000.0,41192.40843189123,33868.426857154955,-0.17779930461813045
tg_1758611100_141223,8TpHSgXoNdqZnzyHXv5mp7K4kdDgXvuStehkCmTabonk,2025-07-09 19:11:28+00:00,2025-07-09 19:12:00+00:00,2025-07-10 01:10:00+00:00,0.0003272019138213,0.0005516544594853201,68.59756504560175,tp,tg:1758611100,,"{""2.0"": ""2025-07-09T19:18:00+00:00""}","{""2.0"": 0.4}",1.6859756504560175,False,True,0,30975.2713680261,0.23198302578405866,0.0991027938232591,164559.64292442898,0.6788007394272201,0.14867314040278246,353977.60108271247,1.2680125014162245,0.1502155931309227,1000000000.0,327201.91382129997,551654.45948532,0.6859756504560176
tg_1758611100_141234,cDkTvtXwJLqAS5NqpiwoTT2cbe6GkPBfBwkb5kppump,2025-07-09 20:26:14+00:00,2025-07-09 20:27:00+00:00,2025-07-10 00:59:00+00:00,0.0001773370463464,0.0008512178224627198,379.9999999999999,tp,tg:1758611100,,"{""2.0"": ""2025-07-09T21:07:00+00:00"", ""5.0"": ""2025-07-09T22:45:00+00:00"", ""10.0"": ""2025-07-10T00:59:00+00:00""}","{""2.0"": 0.4, ""5.0"": 0.4, ""10.0"": 0.19999999999999996}",4.799999999999999,False,True,0,33550.41135143189,0.2600388686655045,0.09311880147067289,199528.92429006536,0.3928246883607857,0.12004454196142257,231788.86005379894,0.6296677238653527,0.1191763684157685,1000000000.0,177337.04634640002,851217.8224627199,3.7999999999999985
tg_1758611100_141320,GH2rnaLDnkqGAuDyCDAASAVQWUU29rQRzv3LpV1kbonk,2025-07-10 05:06:07+00:00,2025-07-10 05:07:00+00:00,2025-07-10 11:06:00+00:00,0.0004325417161846,0.0002816821329378,-34.87746443915625,tp,tg:1758611100,,{},{},0.6512253556084375,False,True,0,65472.75383128712,0.3178904514653042,0.06271359062579952,155843.80748268243,0.5000002237791094,0.085176413834258,593991.8785998274,0.8842442576356292,0.12251874936523446,1000000000.0,432541.7161846,281682.13293779996,-0.3487746443915626
