id,network,name,contract_address,timestamp,source,twitter_url,pinned_earlier,launch
tg_1758611100_139720,SOL,update 2x   CACA,6xc156Z9mbxqhosTBqufcaU5FREKbJAkFkB33WQ5pump,2025-07-03T15:28:07Z,tg:1758611100,https://x.com/i/communities/1940677654857838659,true,Pumpfun
tg_1758611100_139742,SOL,Pickle Rick,w2ZUkG3MTYrmDLoUbRcQduCWECNGPvPZs1vhxaDpump,2025-07-03T17:33:38Z,tg:1758611100,,false,Pumpfun
tg_1758611100_139749,SOL,update 2x  Briskcoin,14pjDX1j7LA8KszWrWeCv7aJCQY7EEovGU573WWxLM4H,2025-07-03T17:55:58Z,tg:1758611100,https://x.com/malachi3421/status/1940827487870570943,true,raydium
tg_1758611100_139757,SOL,update 2x  ppp,7xrbYU1jd3Vb8JzVFw1qjyK6kTnx6ePyoVL6c54Ujups,2025-07-03T18:15:01Z,tg:1758611100,https://x.com/i/communities/1940540489515823174,true,raydium
tg_1758611100_139763,SOL,update 2.5x  LET HIM COOK,EYocxLDhQref5Ba8wLNTJ4vs3ndnzKKG1sdF31a6cook,2025-07-03T19:00:00Z,tg:1758611100,https://x.com/i/communities/1940831319333724405,true,raydium
tg_1758611100_139786,SOL,Update  Cookmom,86NZP6zL4jqYUhQLn5VczbmckdHx78AaVz2CmPakpump,2025-07-03T20:43:18Z,tg:1758611100,,true,Pumpfun
tg_1758611100_139792,SOL,Update  F4R7C01N,3UZ1iJF26oNafGkeoUVkJn7G9TSNssheG6SnpRGTpump,2025-07-03T21:07:59Z,tg:1758611100,https://x.com/pumpdotfun/status/1940867479364161953,true,Pumpfun
tg_1758611100_139796,SOL,Pumpfun  Yuno,J4VRowz8cZjPHXQBZe3vbgnm9BoBrtuF3ewYxy9Spump,2025-07-03T21:28:50Z,tg:1758611100,,false,Pumpfun
tg_1758611100_139801,SOL,Update 5x  jojo,4RwVoEESmPWWXG1wJGgpbapYsRdfB2Q3mVHkYXtLbonk,2025-07-03T21:49:01Z,tg:1758611100,,true,Bonk
tg_1758611100_139806,SOL,Update  nia,CJBSwuppGWjBQfCueziH1czsyQp7DuW2wwYedC31bonk,2025-07-03T22:29:23Z,tg:1758611100,https://x.com/redapes/status/1940887425863373096,true,Bonk
tg_1758611100_139818,SOL,Update 2x  venus,EZnKmc92jKNw1QKpLgMWdP2BP2NqFyz7B2VAzvnzbonk,2025-07-03T23:50:47Z,tg:1758611100,https://x.com/gascatvenus,true,Bonk
tg_1758611100_139836,SOL,Uranus,BFgdzMkTPdKKJeTipv2njtDEwhKxkgFueJQfJGt1jups,2025-07-04T02:25:30Z,tg:1758611100,https://x.com/i/communities/1940787479281361171/,false,raydium
tg_1758611100_139843,SOL,Update 2.5x  gol,6YZFtM8qf465yELnUM6H3yDDh2iCRPAUNaCzJnLnpump,2025-07-04T03:15:32Z,tg:1758611100,https://x.com/i/communities/1940876820942872838,true,Pumpfun
tg_1758611100_139848,SOL,Update  EFG,N5jrvDFFaFuPtp5TjKCVC3jFbHhhZbDVm9WwWFMpump,2025-07-04T03:51:24Z,tg:1758611100,https://x.com/i/communities/1940686368541425684,true,Pumpfun
tg_1758611100_139858,SOL,Fengsui,Ar9y8yo4MhkLU9xTnu6fUtLXMGdgYGP1MNeyjeVKbonk,2025-07-04T04:55:05Z,tg:1758611100,https://x.com/i/communities/1941002321120399607,true,Bonk
tg_1758611100_139867,SOL,Update  ERM,3cJYynpr9hr9Nne1t55VenZntMwPg2mQX6JpuCNhpump,2025-07-04T05:24:30Z,tg:1758611100,https://x.com/i/communities/1940977063759843393,true,Pumpfun
tg_1758611100_139915,SOL,update 2x  OldBall,7x2rkMVaUaEbBbnhRV5D4dQMpeXQWQXoKvopTgcnpump,2025-07-04T08:46:31Z,tg:1758611100,https://x.com/i/communities/1941039757452050576,true,Pumpfun
tg_1758611100_139922,SOL,Wechat Doge,83kGGSggYGP2ZEEyvX54SkZR1kFn84RgGCDyptbDbonk,2025-07-04T09:15:17Z,tg:1758611100,https://x.com/i/communities/1941027470058434674,false,Bonk
tg_1758611100_139956,SOL,update  Gnome Trader,9d7TTxYRcuGUC4zmwahWuGYr8nRHE6YoCGxim1H6jups,2025-07-04T12:23:37Z,tg:1758611100,https://x.com/gnome_trader,true,raydium
tg_1758611100_139962,SOL,update  chinese vision,53JxiSEdahWu8FXnkeUbpoS2o2wXumc8ThzviBX7pump,2025-07-04T12:44:32Z,tg:1758611100,https://x.com/i/communities/1941042762670907733,true,Pumpfun
tg_1758611100_139982,SOL,update 2.5x  all in,C9qU3zrWk48aj1VYMsTEYr8WQhSTU5KnAjchZCBxbonk,2025-07-04T13:52:15Z,tg:1758611100,,true,Bonk
tg_1758611100_139999,SOL,China Coin,xedVaAkpko3qNwymCYs7KkBd7EiXYxFqtb5nVd3bonk,2025-07-04T15:34:14Z,tg:1758611100,https://x.com/Sol_Chinacoin,false,Bonk
tg_1758611100_140010,SOL,FreeInnovGovHopeThrstX,9NT3GXSvPPZxjTNyGfgwPZVahfdMV8iJiHqEtjBDpump,2025-07-04T16:37:10Z,tg:1758611100,,false,Pumpfun
tg_1758611100_140013,SOL,¥1,3LZq8TKNtX2kT8X1H2A4AHcvhUjQ5JTxYWTTc5JBpump,2025-07-04T17:00:01Z,tg:1758611100,https://x.com/1yuancoin,true,Pumpfun
tg_1758611100_140026,SOL,update 3x   Tuzki,5LNGgmYrSN7vsTwhtz4PKnHYyWgbJvRqE9khPoK8bonk,2025-07-04T17:53:34Z,tg:1758611100,https://x.com/i/communities/1941131475518119956,true,Bonk
tg_1758611100_140028,SOL,update  CHI,BbTgyXQ2XcYDp6nLvxKiLBud25cYFXCzHghBirKEbonk,2025-07-04T17:56:51Z,tg:1758611100,https://x.com/i/communities/1941152600449077678,true,Bonk
tg_1758611100_140037,SOL,MARSE,2TobP67e8TXkGAqcSQpu9WJPeBnKKZxAnHN518qxbonk,2025-07-04T18:39:58Z,tg:1758611100,https://x.com/i/communities/1941028276119707656,true,Bonk
tg_1758611100_140045,SOL,SuperGrok,P79VPZFfDreHPQVEF9BHZtAipDpviczpcnBXHWspump,2025-07-04T19:12:51Z,tg:1758611100,https://x.com/search?q=supergrok&src=typed_query,false,Pumpfun
tg_1758611100_140058,SOL,Update 3.5x  america party,EzrdwgZYEnFjaKep4ALHpbePRp97SJNJXXCWDKAXpump,2025-07-04T19:57:33Z,tg:1758611100,,true,Pumpfun
tg_1758611100_140082,SOL,Update  cumstain,4UEdCAHfEfs5PkQs3eHJ76PuC16JFWsLd9BRZ46mpump,2025-07-04T22:18:56Z,tg:1758611100,https://x.com/JIMMYEDGAR/status/1941190048378126595,true,Pumpfun
tg_1758611100_140093,SOL,Update 2x  memecoin,4daoTLufDmV3ods48Zh8rymaZKBLtgEvuH9qALYLbonk,2025-07-04T23:11:50Z,tg:1758611100,https://x.com/i/communities/1941266659286639075,true,Bonk
tg_1758611100_140104,SOL,Update 4x  niptune,A5r6E4tj2rXREkBQdLCmv8sRNdinSyKeBumCwjFxjups,2025-07-05T00:38:55Z,tg:1758611100,,true,raydium
tg_1758611100_140110,SOL,Unbonkable,GBxrDjyMuMB5sRjwK1ps86zkx2hm5Ac8mzXaXZLpbonk,2025-07-05T01:20:06Z,tg:1758611100,https://x.com/i/communities/1941282558655779121,true,Bonk
tg_1758611100_140111,SOL,Pumpfun  Me and Who,wDi36E7VFhMqRF2yVf3zj1D9eHrqiphvtyxJQ1npump,2025-07-05T01:28:02Z,tg:1758611100,https://x.com/i/communities/1941292012046622792,false,Pumpfun
tg_1758611100_140145,SOL,AMP,5vdsNXpd7uQLdUMu2e4Ypm9c9swNaLhMQzta4ooMpump,2025-07-05T06:43:12Z,tg:1758611100,https://x.com/i/communities/1941320481761611812,false,Pumpfun
tg_1758611100_140152,SOL,BonkGuy,9E1TrvTBSwfJvHSzgyZJCipQC3v1abPN76panRg2bonk,2025-07-05T07:34:34Z,tg:1758611100,https://x.com/BonkguyonSOL,false,Bonk
tg_1758611100_140160,SOL,update 2x  Chiikawa,6kDUsvdwnab3HRJFXucH13tRMMYcpHonqPKwjg4sbonk,2025-07-05T08:23:37Z,tg:1758611100,https://x.com/i/communities/1941383439740985752/,true,Bonk
tg_1758611100_140167,SOL,update 2x  Lababa,FCH7YPVAvRc46UeyadhdphBmJYVGcPpcH1JrWJTqbonk,2025-07-05T09:01:20Z,tg:1758611100,https://x.com/jackJi99595073/status/1941411614106009724,true,Bonk
tg_1758611100_140171,SOL,Air Coin 空气币,FV6Xcw9K5GZRb2jDN7e6xXgzs4ZDgJM1BE6nWRqRbonk,2025-07-05T09:21:21Z,tg:1758611100,,false,Bonk
tg_1758611100_140196,SOL,update 2.5x   poguy,EPevghXCxdCn6pDNatCCaAG6tBAVjGhAmNHe2T3Fbonk,2025-07-05T12:43:40Z,tg:1758611100,https://x.com/i/communities/1670670408100753409,true,Bonk
tg_1758611100_140203,SOL,update 2x  DATABORK,6VeYmjXxjtaw47JTuXuYkUPL5bFvNaFyz6RXHP6Gbonk,2025-07-05T13:20:44Z,tg:1758611100,https://x.com/xsupprot/status/1941479221580234865,true,Bonk
tg_1758611100_140220,SOL,CHINAWINS,9HBLhDZc2hyuDL7avTo14FEVcjs4fQ6yA5JuYL9cbonk,2025-07-05T15:25:24Z,tg:1758611100,https://x.com/i/communities/1941306244154933250,false,Bonk
tg_1758611100_140223,SOL,update 2x  Orc City,8RrJfSy8Cj3k3JyXdqgkpipefhfAm4FLahqWJLdNbonk,2025-07-05T15:43:47Z,tg:1758611100,https://x.com/i/communities/1941519041681645714,true,Bonk
tg_1758611100_140231,SOL,update 3x  Pepe,9EHqHyVpPgkVruTNAxzcZq2YZ5UrJhMfzfndj7Djbonk,2025-07-05T16:31:15Z,tg:1758611100,https://x.com/i/communities/1941428038107005205,true,Bonk
tg_1758611100_140235,SOL,Bonk,GmJUYbprineAurX76jCKYWGrXngDiA9ohwYqog7Rbonk,2025-07-05T16:46:37Z,tg:1758611100,https://x.com/jimmykardenmax/status/1941535436335350140,true,Bonk
tg_1758611100_140240,SOL,Bitpill,GZcGneiDq6L6PsEPBjPJuDcEezc3NRNE5F47XqcZpump,2025-07-05T17:01:38Z,tg:1758611100,https://x.com/bitpilldotfun,false,Pumpfun
tg_1758611100_140252,SOL,update 2x  quby,Hdmx6XcGyWNdEwYGcBaAQLYWgniiea7ioPCgzknkbonk,2025-07-05T18:33:56Z,tg:1758611100,https://x.com/i/communities/1941550873080934576,true,Bonk
tg_1758611100_140260,SOL,update  F$CK,eYwAwUvqCFYDXYuKtXUrFUYutDZAmwMEpw43YAFFUCK,2025-07-05T19:24:25Z,tg:1758611100,https://x.com/i/communities/1941540485178216595,true,raydium
tg_1758611100_140271,SOL,Poop,1QMoP7gFmBMJhN62C9uBErawfBgExdR65mJbCBeboop,2025-07-05T20:44:01Z,tg:1758611100,https://x.com/pooponboop,false,raydium
tg_1758611100_140274,SOL,Update 2x  cat,PjAEeoFReiGvAGSMobqtUQD54Kp32mAFMX6SvAtbonk,2025-07-05T21:09:26Z,tg:1758611100,,true,Bonk
tg_1758611100_140287,SOL,America,4aQ7cA7vnfCQ8opcNBRarRYcm6Mnwioee74RXpMHbonk,2025-07-05T22:19:37Z,tg:1758611100,https://twitter.com/elonmusk/status/1941615025527111746,true,Bonk
tg_1758611100_140303,SOL,Update 2x  prophecy,3pKf5xsDUU5BTWzDUaS3XfiGPi1ihcvoP68pXpU1bonk,2025-07-05T23:34:32Z,tg:1758611100,https://x.com/i/communities/1941609837630259203,true,Bonk
tg_1758611100_140306,SOL,Update  merika,27YVKe86eAyH1TnZL3NpbHc8HVKCUu87kFxW35Mfbonk,2025-07-06T00:04:27Z,tg:1758611100,https://x.com/merikaparti,true,Bonk
tg_1758611100_140309,SOL,Update 6x  america (elon's political party),AdfPXoE1RBp2PCQp5NSFPM3n3fHoG3NTF6cwQhHkpump,2025-07-06T00:23:30Z,tg:1758611100,https://x.com/i/communities/1931122527906009291,true,Pumpfun
tg_1758611100_140312,SOL,Update 3x  tgv,8EDf71fRSK4XGH34HpA3s2GwNFf3iMzRuhzm1L8Zbonk,2025-07-06T00:42:02Z,tg:1758611100,https://x.com/theunipcs/status/1940698739796332849,true,Bonk
tg_1758611100_140326,SOL,Update 5.5x  🏏 (Bat),7DK3MRY9EyeUzJWGAc2L8pX4vKSidNinA1W3grPgbonk,2025-07-06T02:02:38Z,tg:1758611100,,true,Bonk
tg_1758611100_140336,SOL,Update  bp,HfBrqMpgjDVa6PaLQUZBqv7ZC4jNC6aCPKmm4qbSbonk,2025-07-06T03:02:36Z,tg:1758611100,,true,Bonk
tg_1758611100_140380,SOL,USEP,Bo75bRzqC33KroNgA7dBHtEj66TXFSbWvqBRnq3rfp1G,2025-07-06T07:24:26Z,tg:1758611100,https://x.com/search?q=the%20useless%20party&src=typed_query&f=top,false,raydium
tg_1758611100_140400,SOL,GET RICH ON BONK,4oSpofQ5CMiPicxF8nuJJs2oVpjuUUgZFqosoWzMbonk,2025-07-06T09:22:58Z,tg:1758611100,https://x.com/i/communities/1941795567136292886,true,Bonk
tg_1758611100_140402,SOL,Yaoming,8jruarfTo83pVoegcC1Nm4zGb2KN8qDqgSK8tuqhbonk,2025-07-06T09:29:30Z,tg:1758611100,https://x.com/thepatriotsasia/status/1706646709118415268,true,Bonk
tg_1758611100_140422,SOL,ERDOU CHINESE CAT,8t7Z4PDz3CZGVQakx4DqcQpJ9j6Rz8CKMfZL2kGHbonk,2025-07-06T12:12:00Z,tg:1758611100,https://x.com/i/communities/1941821877665632465,true,Bonk
tg_1758611100_140425,SOL,update 2x   Kojiro,BFLyTnUGGhYQhpESHME4tt89qFo8jVJMjBoUC6Ktbonk,2025-07-06T12:16:24Z,tg:1758611100,https://x.com/i/communities/1941754230777287033/,true,Bonk
tg_1758611100_140432,SOL,update  nothing,CMKuXfw7dakAqzYAtfEmWBUAnsXUmxQjBAydJUGLbonk,2025-07-06T12:38:08Z,tg:1758611100,,true,Bonk
tg_1758611100_140436,SOL,Bonk  Yūrei,GTWybF6r831ZzzNUtFERonNGP9j1jCKTBfM2eKQ2bonk,2025-07-06T12:53:16Z,tg:1758611100,https://x.com/yureicoin?s=21,false,Bonk
tg_1758611100_140454,SOL,update 2x  Oreo,EvheV1vQkyHQbDFLQt5hgpjM9KfmCHv6gzVrAM4Mbonk,2025-07-06T14:10:36Z,tg:1758611100,https://x.com/i/communities/1941842780894241072,true,Bonk
